name_1,name_2
Kellogg's,Toucan Sam#Maya Archaeology Initiative for a 2011 trademark dispute over another organization's toucan logo
Kellogg's,A. D. David Mackay
Kino Lorber,Kino International
Koch Industries,Energy in the United States
Koch Industries,Koch family
Koch Industries,Koch family foundations
Koch Industries,List of largest companies by revenue
Koch Industries,Petrochemical industry
Koch Industries,Petroleum in the United States
Kraft Heinz,The Kraft Heinz Company
Kraft Heinz,KHC
Kraft Heinz,List of food companies
Kraft Heinz,List of brand name food products
Kraft Heinz,List of dairy product companies in the United States
Keurig Dr Pepper,Keurig Dr Pepper Inc.
Keurig Dr Pepper,Keurig Green Mountain
Keurig Dr Pepper,Green Mountain Coffee Roasters
Keurig Dr Pepper,Official website
Keurig Dr Pepper,Business data for Keurig Dr Pepper: Google FinanceYahoo! FinanceBloombergReutersSEC filings
Keurig Dr Pepper,Google Finance
Keurig Dr Pepper,Yahoo! Finance
Keurig Dr Pepper,Bloomberg
Keurig Dr Pepper,Reuters
Keurig Dr Pepper,SEC filings
Leucadia National,Jefferies Group (100%) - investment banking & capital markets
Leucadia National,"Berkadia Commercial Mortgage (50/50 joint venture with Berkshire Hathaway) - commercial mortgage banking, investment sales and servicing"
Leucadia National,"HomeFed (65% ownership) - Builder of Master Planned Communities, Income Properties, Land Holdings"
Leucadia National,FXCM (49.9%) - online foreign exchange trading
Leucadia National,Foursight Capital (100%) - vehicle finance
Liberty Media,Liberty Media Corporation
Liberty Media,Liberty
Liberty Media,Atlanta Braves
Libra Group,Libra Holdings
Libra Group,Official site
Libra Group,Official site
Libra Group,Official site
Lionsgate,Lions Gate Entertainment Corporation
Lionsgate,"Lionsgate Films (Lionsgate Motion Picture Group)
Lionsgate Premiere[50]
Summit Entertainment
Summit Premiere
Summit Entertainment Records
International Distribution Company, LLC (joint venture with Pedro Rodriguez)
Pantelion Films (50% with Televisa)
Roadside Attractions (45%)
Grindstone Entertainment Group
Studio L[66]
Globalgate Entertainment (joint venture with Televisa (Mexico), Tobis Film (Germany), Nordisk Film (Denmark), TME Films (Turkey), TF1 Studio (France), Lotte Entertainment (South Korea), Belga Films (Belgium), PKDN Films (Japan), Paris Filmes (Brazil), Viva Films (Philippines), Falcon Pictures (Indonesia),[80] Cine Colombia (Colombia) and Rai Cinema (Italy))[81]
Good Universe[82]"
Lionsgate,Lionsgate Premiere[50]
Lionsgate,"Summit Entertainment
Summit Premiere
Summit Entertainment Records
International Distribution Company, LLC (joint venture with Pedro Rodriguez)"
Lionsgate,Summit Premiere
Lionsgate,Summit Entertainment Records
Lionsgate,"International Distribution Company, LLC (joint venture with Pedro Rodriguez)"
Lionsgate,Pantelion Films (50% with Televisa)
Lionsgate,Roadside Attractions (45%)
Lionsgate,Grindstone Entertainment Group
Lionsgate,Studio L[66]
Lionsgate,"Globalgate Entertainment (joint venture with Televisa (Mexico), Tobis Film (Germany), Nordisk Film (Denmark), TME Films (Turkey), TF1 Studio (France), Lotte Entertainment (South Korea), Belga Films (Belgium), PKDN Films (Japan), Paris Filmes (Brazil), Viva Films (Philippines), Falcon Pictures (Indonesia),[80] Cine Colombia (Colombia) and Rai Cinema (Italy))[81]"
Lionsgate,Good Universe[82]
Lionsgate,"Lionsgate Home Entertainment
Manga Entertainment (US)"
Lionsgate,Manga Entertainment (US)
Lionsgate,"Lionsgate UK
Elevation Sales (joint venture with StudioCanal UK)
Primal Media
Potboiler Television (joint venture with Potboiler Productions)"
Lionsgate,Elevation Sales (joint venture with StudioCanal UK)
Lionsgate,Primal Media
Lionsgate,Potboiler Television (joint venture with Potboiler Productions)
Lionsgate,Lionsgate India
Lionsgate,Lionsgate Interactive Ventures and Games
Lionsgate,Lionsgate Global Franchise Management
Lionsgate,Lionsgate Music
Lockheed Martin,Skunk Works[98]
Magnavox,MAGNAVOX
Mandalay Entertainment Group,"Mandalay Pictures is a film production company whose productions include I Know What You Did Last Summer, Donnie Brasco, Seven Years in Tibet, Wild Things, Les Misérables, The Deep End of the Ocean, Sleepy Hollow, The Score, Io and Into the Blue."
Mandalay Entertainment Group,"Mandalay Television is a producer of television series, including Cupid, Mercy Point, Rude Awakening, and Brotherhood. It also previously distributed games of its minor league baseball teams owned by Mandalay  Baseball Properties for TV airings. It also produces television films and miniseries. Its productions include Intensity, Get to the Heart: The Barbara Mandrell Story, Bad As I Wanna Be,  Sole Survivor, First Daughter, The Linda McCartney Story, Angels Fall, Blue Smoke, Carolina Moon, Montana Sky, Northern Lights, Midnight Bayou, High Noon and Tribute."
Mandalay Entertainment Group,"Mandalay Sports Entertainment which previously included Mandalay Baseball Properties (MBP), responsible for several professional baseball franchises, sports marketing, stadium development, ownership, management and consulting.[2]"
M&F Worldwide,M&F Worldwide Corp.
M&F Worldwide,"Power Control Technologies, Inc."
M&F Worldwide,"Harland Clarke Holdings Corp. (Delaware) -formerly CA Acquisition Holdings Inc. &
Harland Clarke Corp.  (Delaware)
Checks in the Mail, Inc.  (Delaware)
John H. Harland Company of Decatur  (Georgia)
Harland Financial Solutions (Oregon)
HFS Scantron Holdings Corp. (New York)
Scantron Corporation (Delaware)[1]
Data Management I LLC [6]
Valassis
RetailMeNot"
M&F Worldwide,"Harland Clarke Corp.  (Delaware)
Checks in the Mail, Inc.  (Delaware)
John H. Harland Company of Decatur  (Georgia)"
M&F Worldwide,"Checks in the Mail, Inc.  (Delaware)
John H. Harland Company of Decatur  (Georgia)"
M&F Worldwide,"Checks in the Mail, Inc.  (Delaware)"
M&F Worldwide,John H. Harland Company of Decatur  (Georgia)
M&F Worldwide,Harland Financial Solutions (Oregon)
M&F Worldwide,"HFS Scantron Holdings Corp. (New York)
Scantron Corporation (Delaware)[1]
Data Management I LLC [6]"
M&F Worldwide,"Scantron Corporation (Delaware)[1]
Data Management I LLC [6]"
M&F Worldwide,Data Management I LLC [6]
M&F Worldwide,Valassis
M&F Worldwide,RetailMeNot
M&F Worldwide,"Flavors Holdings Inc. (Delaware)
Mafco Worldwide Corp. (Delaware)
Mafco Shanghai Corp. (Delaware)
Pneumo Abex LLC (Delaware)
Pneumo Abex Lessee Corp. (Delaware)
Merisant Corp."
M&F Worldwide,Mafco Worldwide Corp. (Delaware)
M&F Worldwide,Mafco Shanghai Corp. (Delaware)
M&F Worldwide,Pneumo Abex LLC (Delaware)
M&F Worldwide,Pneumo Abex Lessee Corp. (Delaware)
M&F Worldwide,Merisant Corp.
M&F Worldwide,PCT International Holdings Inc. (Delaware)
M&F Worldwide,EVD Holdings Inc. (Delaware)
M&F Worldwide,Concord Pacific Corp. (Maine)
M&F Worldwide,Centralia Holdings Corp. (Georgia)[7]
Microsoft Corporation,Microsoft logo history
Microsoft Corporation,"


1975–1980: First Microsoft logo, in 1975


"
Microsoft Corporation,"


1980–1982: Second Microsoft logo, in 1980


"
Microsoft Corporation,"


1982–1987: Third Microsoft logo, in 1982


"
Microsoft Corporation,"


1987–2012: Microsoft ""Pac-Man"" logo, designed by Scott Baker and used from 1987 to 2012[219][220]


"
Microsoft Corporation,"


2012–present: Fifth Microsoft logo, introduced on August 23, 2012[228]


"
Microsoft Corporation,Microsoft logo history
Microsoft Corporation,"


1975–1980: First Microsoft logo, in 1975


"
Microsoft Corporation,"


1980–1982: Second Microsoft logo, in 1980


"
Microsoft Corporation,"


1982–1987: Third Microsoft logo, in 1982


"
Microsoft Corporation,"


1987–2012: Microsoft ""Pac-Man"" logo, designed by Scott Baker and used from 1987 to 2012[219][220]


"
Microsoft Corporation,"


2012–present: Fifth Microsoft logo, introduced on August 23, 2012[228]


"
Mondelēz International,Official website 
Mondelēz International,Business data for Mondelez International: Google FinanceYahoo! FinanceSEC filings
Mondelēz International,Google Finance
Mondelēz International,Yahoo! Finance
Mondelēz International,SEC filings
Mondelēz International,New York Times article about Mondelez name and rebranding
Motorola Solutions,"Motorola Solutions, Inc."
Newell Brands,Ball & Kerr [24]
Newell Brands,Food Saver
Newell Brands,Rubbermaid
Newell Brands,Sistema Plastics
Newell Rubbermaid,Newell Brands
Newell Rubbermaid,Ball & Kerr [24]
Newell Rubbermaid,Food Saver
Newell Rubbermaid,Rubbermaid
Newell Rubbermaid,Sistema Plastics
Nexstar Media Group,"Nexstar Media Group, Inc."
Nike Inc.,Nike timeline
Nike Inc.,Breaking2 - A project by Nike to break the 2 hour marathon barrier.
Nike Inc.,List of companies based in Oregon
Nvidia,"GeForce, consumer-oriented graphics processing products"
Nvidia,"Quadro, computer-aided design and digital content creation workstation graphics processing products"
Nvidia,"NVS, multi-display business graphics solution"
Nvidia,"Tegra, a system on a chip series for mobile devices"
Nvidia,"Tesla, dedicated general-purpose GPU for high-end image generation applications in professional and scientific fields"
Nvidia,"nForce, a motherboard chipset created by Nvidia for Intel (Celeron, Pentium and Core 2) and AMD (Athlon and Duron) microprocessors"
Nvidia,"Nvidia GRID, a set of hardware and services by Nvidia for graphics virtualization"
Nvidia,"Nvidia Shield, a range of gaming hardware including the Shield Portable, Shield Tablet and, most recently, the Shield Android TV"
Nvidia,"Nvidia Drive automotive solutions, a range of hardware and software products for assisting car drivers. The Drive PX-series is a high performance computer platform aimed at autonomous driving through deep learning,[80] while Driveworks is an operating system for driverless cars.[81]"
Northrop Grumman,"Kathy J. Warden, CEO and president of Northrop Grumman"
Northrop Grumman,"David Abney, former chairman and CEO of UPS"
Northrop Grumman,"Marianne C. Brown, COO of Sungard"
Northrop Grumman,"Donald E. Felsinger, former chairman and CEO of Sempra Energy"
Northrop Grumman,"Ann M. Fudge, former chairman and CEO of VMLY&R"
Northrop Grumman,"Bruce S. Gordon, former president and CEO of the NAACP"
Northrop Grumman,"William Hernandez, former CFO of PPG"
Northrop Grumman,"Madeleine Kleiner, former general counsel of Hilton"
Northrop Grumman,"Karl Krapek, former president and COO of United Technologies"
Northrop Grumman,"Gary Roughead, former Chief of Naval Operations"
Northrop Grumman,"Thomas Schoewe, former CFO of Wal-Mart"
Northrop Grumman,"Jim Turley, former chairman and CEO of Ernst & Young"
Northrop Grumman,"Mark Welsh, former Chief of Staff of the United States Air Force"
Northrop Grumman,"Kathy J. Warden, CEO and president of Northrop Grumman"
Northrop Grumman,"David Abney, former chairman and CEO of UPS"
Northrop Grumman,"Marianne C. Brown, COO of Sungard"
Northrop Grumman,"Donald E. Felsinger, former chairman and CEO of Sempra Energy"
Northrop Grumman,"Ann M. Fudge, former chairman and CEO of VMLY&R"
Northrop Grumman,"Bruce S. Gordon, former president and CEO of the NAACP"
Northrop Grumman,"William Hernandez, former CFO of PPG"
Northrop Grumman,"Madeleine Kleiner, former general counsel of Hilton"
Northrop Grumman,"Karl Krapek, former president and COO of United Technologies"
Northrop Grumman,"Gary Roughead, former Chief of Naval Operations"
Northrop Grumman,"Thomas Schoewe, former CFO of Wal-Mart"
Northrop Grumman,"Jim Turley, former chairman and CEO of Ernst & Young"
Northrop Grumman,"Mark Welsh, former Chief of Staff of the United States Air Force"
Parker Hannifin,Parker-Hannifin Corporation
Parker Hannifin,Parker Appliance Company
Parker Hannifin,Parker
Pentair,Pentair plc
Pentair,PNR
PepsiCo,Cola wars
PepsiCo,Joan Crawford
PepsiCo,List of assets owned by PepsiCo
PepsiCo,Pepsi Stuff
PepsiCo,Cola wars
PepsiCo,Joan Crawford
PepsiCo,List of assets owned by PepsiCo
PepsiCo,Pepsi Stuff
PepsiCo,Cola wars
PepsiCo,Joan Crawford
PepsiCo,List of assets owned by PepsiCo
PepsiCo,Pepsi Stuff
PepsiCo,Cola wars
PepsiCo,Joan Crawford
PepsiCo,List of assets owned by PepsiCo
PepsiCo,Pepsi Stuff
PerkinElmer,"PerkinElmer, Inc."
PerkinElmer,Perkin-Elmer
PerkinElmer,Cellular research
PerkinElmer,Clinical genetics & diagnostics
PerkinElmer,Drug discovery
PerkinElmer,"Environmental Analysis – Air, water, and soil testing and analysis"
PerkinElmer,"Food, Flavors & Agricultural Analysis – Food safety"
PerkinElmer,Forensic analysis
PerkinElmer,Hydrocarbon processing
PerkinElmer,Life science research
PerkinElmer,Lubricants and oils
PerkinElmer,"Imaging, lighting, sensors"
PerkinElmer,Pharmaceutical development and manufacturing
PerkinElmer,Polymers
PerkinElmer,Semiconductors and electronics
PerkinElmer,"Renewable Energy – Analysis and testing for biofuels, solar, and wind energy"
PerkinElmer,"Professional Services (Lab Computing, Compliance, Scientific Services and Technology Solutions)"
PerkinElmer,Global Multivendor Laboratory Maintenance & Repair Services
PerkinElmer,Global Laboratory Relocation Services
PerkinElmer,Analysis of uranium and thorium
Philip Morris International,Official website 
Philip Morris International,"""Morris study blasted: Commissioned study found smokers' early deaths helped Czech Republic"". CNN Money (July 16, 2001)."
Philip Morris International,Official website 
Philip Morris International,"""Morris study blasted: Commissioned study found smokers' early deaths helped Czech Republic"". CNN Money (July 16, 2001)."
Procter & Gamble,"Categories
Baby Care
Fabric Care
Family Care
Feminine Care
Grooming
Hair Care
Home Care
Oral Care
Personal Health Care
Skin & Personal Care"
Procter & Gamble,Baby Care
Procter & Gamble,Fabric Care
Procter & Gamble,Family Care
Procter & Gamble,Feminine Care
